t_s,R75,s.1,R77,s.2,R78,s.3,R80,s.4,R81,s.5,R83,s.6,R92,s.7,R98,s.8,R100,s.9,R102,s.10,R105,s.11,R114,s.12,R117,s.13,R120,s.14,R121,s.15,R122,s.16,R124,s.17,R125,s.18,R126,s.19,R127,s.20,R128,s.21,R129
8170.0,-0.16125451028347,8170.0,-0.165840432047844,8170.0,-0.1743483543396,8170.0,-0.0900823622941971,8170.0,-0.13422317802906,8170.0,-0.153668597340584,8170.0,-0.134035691618919,8170.0,-0.132496550679207,8170.0,-0.145285710692406,8170.0,-0.0540431998670101,8170.0,-0.147762298583984,8170.0,-0.155582621693611,8170.0,-0.145574763417244,8170.0,-0.062441635876894,8170.0,-0.0958401709794998,8170.0,-0.103637121617794,8170.0,-0.154754444956779,8170.0,-0.114973068237305,8170.0,-0.0203398708254099,8170.0,-0.034144688397646,8170.0,-0.0582697875797749,8170.0,-0.0770119652152061
8180.0,-0.161238864064217,8180.0,-0.165832623839378,8180.0,-0.174340531229973,8180.0,-0.0900277122855186,8180.0,-0.134215354919434,8180.0,-0.153613850474358,8180.0,-0.134027868509293,8180.0,-0.132457539439201,8180.0,-0.145270064473152,8180.0,-0.0540743842720985,8180.0,-0.147699743509293,8180.0,-0.155566975474358,8180.0,-0.145582586526871,8180.0,-0.0624572746455669,8180.0,-0.095847986638546,8180.0,-0.103652767837048,8180.0,-0.154762268066406,8180.0,-0.114980891346931,8180.0,-0.0204570777714252,8180.0,-0.0341368690133095,8180.0,-0.0583009719848633,8180.0,-0.0770042464137077
8190.0,-0.161223217844963,8190.0,-0.165824890136719,8190.0,-0.17432489991188,8190.0,-0.0899651572108269,8190.0,-0.134199723601341,8190.0,-0.153527930378914,8190.0,-0.134012222290039,8190.0,-0.132426261901855,8190.0,-0.145254418253899,8190.0,-0.0540900230407715,8190.0,-0.147637277841568,8190.0,-0.155551344156265,8190.0,-0.145590409636497,8190.0,-0.0624729171395302,8190.0,-0.0958636328577995,8190.0,-0.103660583496094,8190.0,-0.154754444956779,8190.0,-0.114996530115604,8190.0,-0.0205430034548044,8190.0,-0.0341212265193462,8190.0,-0.058324433863163,8190.0,-0.0770042464137077
8200.0,-0.161215499043465,8200.0,-0.165817067027092,8200.0,-0.174317076802254,8200.0,-0.0899183303117752,8200.0,-0.134191900491714,8200.0,-0.153465464711189,8200.0,-0.134004399180412,8200.0,-0.132395073771477,8200.0,-0.145231053233147,8200.0,-0.0541134849190712,8200.0,-0.147574812173843,8200.0,-0.155535697937012,8200.0,-0.145590409636497,8200.0,-0.0624885559082031,8200.0,-0.0958792716264725,8200.0,-0.1036761328578,8200.0,-0.154754444956779,8200.0,-0.115004353225231,8200.0,-0.0206836704164743,8200.0,-0.0341055877506733,8200.0,-0.0583478920161724,8200.0,-0.076996423304081
8210.0,-0.161199852824211,8210.0,-0.165801435709,8210.0,-0.174301430583,8210.0,-0.0898635908961296,8210.0,-0.134176254272461,8210.0,-0.153434187173843,8210.0,-0.133996590971947,8210.0,-0.132355973124504,8210.0,-0.145207598805428,8210.0,-0.0541369430720806,8210.0,-0.14751224219799,8210.0,-0.155520156025887,8210.0,-0.145598217844963,8210.0,-0.0625119209289551,8210.0,-0.0958949103951454,8210.0,-0.103691771626472,8210.0,-0.154754444956779,8210.0,-0.115019991993904,8210.0,-0.020746136084199,8210.0,-0.0340899489820004,8210.0,-0.0583713538944721,8210.0,-0.0769886001944542
8220.0,-0.161184221506119,8220.0,-0.165793612599373,8220.0,-0.174285799264908,8220.0,-0.0898167639970779,8220.0,-0.134168431162834,8220.0,-0.153387263417244,8220.0,-0.13398876786232,8220.0,-0.132324695587158,8220.0,-0.145191952586174,8220.0,-0.0541604049503803,8220.0,-0.147457599639893,8220.0,-0.155504509806633,8220.0,-0.14560604095459,8220.0,-0.062527559697628,8220.0,-0.0959105491638184,8220.0,-0.103699587285519,8220.0,-0.154754444956779,8220.0,-0.11502780765295,8220.0,-0.0206914898008108,8220.0,-0.0340743064880371,8220.0,-0.0583868995308876,8220.0,-0.076996423304081
8230.0,-0.161176398396492,8230.0,-0.165785789489746,8230.0,-0.174277976155281,8230.0,-0.0897620245814323,8230.0,-0.134160712361336,8230.0,-0.153371721506119,8230.0,-0.133973121643066,8230.0,-0.132293507456779,8230.0,-0.145176321268082,8230.0,-0.0541759505867958,8230.0,-0.147395133972168,8230.0,-0.155496701598167,8230.0,-0.14560604095459,8230.0,-0.0625432059168816,8230.0,-0.0959260985255241,8230.0,-0.103715233504772,8230.0,-0.154746726155281,8230.0,-0.115035630762577,8230.0,-0.0206055641174316,8230.0,-0.0340587608516216,8230.0,-0.058410357683897,8230.0,-0.0769886001944542
8240.0,-0.161160752177238,8240.0,-0.165777966380119,8240.0,-0.174270153045654,8240.0,-0.0896995589137077,8240.0,-0.134145066142082,8240.0,-0.153356075286865,8240.0,-0.13396529853344,8240.0,-0.132262229919434,8240.0,-0.145152851939201,8240.0,-0.0541915893554688,8240.0,-0.147332578897476,8240.0,-0.155473232269287,8240.0,-0.145613864064217,8240.0,-0.0625588446855545,8240.0,-0.0959417372941971,8240.0,-0.103723049163818,8240.0,-0.154746726155281,8240.0,-0.115051172673702,8240.0,-0.0204883571714163,8240.0,-0.0340431220829487,8240.0,-0.0584338195621967,8240.0,-0.0769886001944542
8250.0,-0.161152943968773,8250.0,-0.165770158171654,8250.0,-0.174254611134529,8250.0,-0.0896449089050293,8250.0,-0.134137257933617,8250.0,-0.153348252177238,8250.0,-0.133957579731941,8250.0,-0.132230952382088,8250.0,-0.145137310028076,8250.0,-0.0542150512337685,8250.0,-0.147277936339378,8250.0,-0.15546540915966,8250.0,-0.145613864064217,8250.0,-0.0625823065638542,8250.0,-0.09595737606287,8250.0,-0.103738687932491,8250.0,-0.154746726155281,8250.0,-0.115058995783329,8250.0,-0.0203789714723825,8250.0,-0.0340274833142757,8250.0,-0.0584572814404964,8250.0,-0.0769886001944542
8260.0,-0.161137297749519,8260.0,-0.165762335062027,8260.0,-0.174246788024902,8260.0,-0.0895823463797569,8260.0,-0.13412943482399,8260.0,-0.153332620859146,8260.0,-0.133941933512688,8260.0,-0.132199764251709,8260.0,-0.145121678709984,8260.0,-0.0542306900024414,8260.0,-0.147223189473152,8260.0,-0.155449777841568,8260.0,-0.145621687173843,8260.0,-0.0626056715846062,8260.0,-0.0959651991724968,8260.0,-0.103754334151745,8260.0,-0.154754444956779,8260.0,-0.115074634552002,8260.0,-0.0204648971557617,8260.0,-0.034019660204649,8260.0,-0.0584806464612484,8260.0,-0.0769886001944542
8270.0,-0.161129474639893,8270.0,-0.1657545119524,8270.0,-0.174238964915276,8270.0,-0.0895198807120323,8270.0,-0.134121611714363,8270.0,-0.153316974639893,8270.0,-0.133934125304222,8270.0,-0.132168486714363,8270.0,-0.14510603249073,8270.0,-0.0542541518807411,8270.0,-0.147160723805428,8270.0,-0.155434235930443,8270.0,-0.14562951028347,8270.0,-0.0626213103532791,8270.0,-0.0959808379411697,8270.0,-0.103762149810791,8270.0,-0.154754444956779,8270.0,-0.115090273320675,8270.0,-0.0204883571714163,8270.0,-0.034004021435976,8270.0,-0.0585041046142578,8270.0,-0.0769886001944542
8280.0,-0.161121651530266,8280.0,-0.165746688842773,8280.0,-0.17423115670681,8280.0,-0.0894651412963867,8280.0,-0.134113788604736,8280.0,-0.1533013433218,8280.0,-0.133934125304222,8280.0,-0.132137209177017,8280.0,-0.145090386271477,8280.0,-0.0542775169014931,8280.0,-0.147105976939201,8280.0,-0.155426412820816,8280.0,-0.145637229084969,8280.0,-0.0626447722315788,8280.0,-0.0959964767098427,8280.0,-0.103777699172497,8280.0,-0.154754444956779,8280.0,-0.115098096430302,8280.0,-0.0204805377870798,8280.0,-0.0339962020516396,8280.0,-0.0585275664925575,8280.0,-0.0769886001944542
8290.0,-0.161106109619141,8290.0,-0.165738865733147,8290.0,-0.174215510487556,8290.0,-0.0893948599696159,8290.0,-0.13410596549511,8290.0,-0.153285697102547,8290.0,-0.133918479084969,8290.0,-0.132105931639671,8290.0,-0.145074754953384,8290.0,-0.054293155670166,8290.0,-0.147051334381104,8290.0,-0.155402943491936,8290.0,-0.145637229084969,8290.0,-0.0626682266592979,8290.0,-0.0960042998194695,8290.0,-0.103785514831543,8290.0,-0.154746726155281,8290.0,-0.115105919539928,8290.0,-0.0203165058046579,8290.0,-0.0339805595576763,8290.0,-0.0585432052612305,8290.0,-0.0769886001944542
8300.0,-0.161098286509514,8300.0,-0.165731057524681,8300.0,-0.17420768737793,8300.0,-0.0893323943018913,8300.0,-0.134090334177017,8300.0,-0.153277978301048,8300.0,-0.133910655975342,8300.0,-0.132074743509293,8300.0,-0.145059108734131,8300.0,-0.0543166175484657,8300.0,-0.146996691823006,8300.0,-0.15539513528347,8300.0,-0.145645052194595,8300.0,-0.0626838728785515,8300.0,-0.0960199385881424,8300.0,-0.103801153600216,8300.0,-0.154746726155281,8300.0,-0.115121558308601,8300.0,-0.0203008651733398,8300.0,-0.0339650176465511,8300.0,-0.0585666671395302,8300.0,-0.0769886001944542
8310.0,-0.161082655191422,8310.0,-0.165723323822021,8310.0,-0.174199864268303,8310.0,-0.0892620086669922,8310.0,-0.13408251106739,8310.0,-0.153262332081795,8310.0,-0.133902832865715,8310.0,-0.132043465971947,8310.0,-0.145043477416039,8310.0,-0.0543322563171387,8310.0,-0.146941944956779,8310.0,-0.155379489064217,8310.0,-0.145652875304222,8310.0,-0.0627072378993034,8310.0,-0.0960276648402214,8310.0,-0.103808976709843,8310.0,-0.154746726155281,8310.0,-0.115129373967648,8310.0,-0.0202383995056152,8310.0,-0.0339571945369244,8310.0,-0.0585822127759457,8310.0,-0.076980784535408
8320.0,-0.161074832081795,8320.0,-0.165715500712395,8320.0,-0.174192056059837,8320.0,-0.0891995429992676,8320.0,-0.134074687957764,8320.0,-0.153246685862541,8320.0,-0.133895024657249,8320.0,-0.13201217353344,8320.0,-0.145027920603752,8320.0,-0.0543557181954384,8320.0,-0.146887302398682,8320.0,-0.155363842844963,8320.0,-0.145652875304222,8320.0,-0.0627228766679764,8320.0,-0.0960354804992676,8320.0,-0.103824615478516,8320.0,-0.154738903045654,8320.0,-0.115144923329353,8320.0,-0.0202227588742971,8320.0,-0.0339415557682514,8320.0,-0.0586056709289551,8320.0,-0.0769729614257813
8330.0,-0.161067008972168,8330.0,-0.165699869394302,8330.0,-0.174184232950211,8330.0,-0.0891449004411697,8330.0,-0.134066864848137,8330.0,-0.153238877654076,8330.0,-0.133887201547623,8330.0,-0.131981000304222,8330.0,-0.14501228928566,8330.0,-0.0543712638318539,8330.0,-0.146832570433617,8330.0,-0.155356034636497,8330.0,-0.145660683512688,8330.0,-0.0627463385462761,8330.0,-0.0960511192679405,8330.0,-0.103832438588142,8330.0,-0.154738903045654,8330.0,-0.1151527389884,8330.0,-0.0201523788273335,8330.0,-0.0339259169995785,8330.0,-0.0586213134229183,8330.0,-0.0769729614257813
8340.0,-0.161059185862541,8340.0,-0.165692046284676,8340.0,-0.174176409840584,8340.0,-0.0890901610255241,8340.0,-0.134059146046638,8340.0,-0.153223231434822,8340.0,-0.133879378437996,8340.0,-0.131949707865715,8340.0,-0.144996643066406,8340.0,-0.0543869026005268,8340.0,-0.146777912974358,8340.0,-0.155340388417244,8340.0,-0.145660683512688,8340.0,-0.062761977314949,8340.0,-0.0960589423775673,8340.0,-0.103840254247189,8340.0,-0.154738903045654,8340.0,-0.115168385207653,8340.0,-0.0201290138065815,8340.0,-0.0339180938899517,8340.0,-0.0586447715759277,8340.0,-0.0769729614257813
8350.0,-0.161043554544449,8350.0,-0.165684223175049,8350.0,-0.174168586730957,8350.0,-0.0890355110168457,8350.0,-0.134051322937012,8350.0,-0.153215408325195,8350.0,-0.133871555328369,8350.0,-0.131918430328369,8350.0,-0.144988819956779,8350.0,-0.0544103644788265,8350.0,-0.146723181009293,8350.0,-0.155324846506119,8350.0,-0.145668506622314,8350.0,-0.062777616083622,8350.0,-0.0960667654871941,8350.0,-0.103855900466442,8350.0,-0.154738903045654,8350.0,-0.115176200866699,8350.0,-0.0200274474918842,8350.0,-0.0339024551212788,8350.0,-0.058660414069891,8350.0,-0.0769729614257813
8360.0,-0.161035731434822,8360.0,-0.165684223175049,8360.0,-0.17416076362133,8360.0,-0.0889807716012001,8360.0,-0.134035691618919,8360.0,-0.153207585215569,8360.0,-0.133863836526871,8360.0,-0.131895065307617,8360.0,-0.144973188638687,8360.0,-0.0544338226318359,8360.0,-0.14667634665966,8360.0,-0.155317023396492,8360.0,-0.145676329731941,8360.0,-0.0628009811043739,8360.0,-0.0960745811462402,8360.0,-0.103863716125488,8360.0,-0.154738903045654,8360.0,-0.115191839635372,8360.0,-0.0199570655822754,8360.0,-0.0338946357369423,8360.0,-0.0586837790906429,8360.0,-0.0769729614257813
8370.0,-0.161027908325195,8370.0,-0.165676400065422,8370.0,-0.174153044819832,8370.0,-0.0889261290431023,8370.0,-0.134027868509293,8370.0,-0.153199777007103,8370.0,-0.133856013417244,8370.0,-0.131863787770271,8370.0,-0.144957542419434,8370.0,-0.0544494651257992,8370.0,-0.146621614694595,8370.0,-0.155301377177238,8370.0,-0.145676329731941,8370.0,-0.0628088042140007,8370.0,-0.0960902199149132,8370.0,-0.103879265487194,8370.0,-0.154731079936028,8370.0,-0.115199662744999,8370.0,-0.019964886829257,8370.0,-0.033878993242979,8370.0,-0.0586994178593159,8370.0,-0.0769729614257813
8380.0,-0.161020189523697,8380.0,-0.165668591856956,8380.0,-0.174145221710205,8380.0,-0.0888713821768761,8380.0,-0.134020045399666,8380.0,-0.153184130787849,8380.0,-0.133848190307617,8380.0,-0.131832510232925,8380.0,-0.144942000508308,8380.0,-0.0544806495308876,8380.0,-0.146566972136497,8380.0,-0.155293568968773,8380.0,-0.145684152841568,8380.0,-0.0628244429826736,8380.0,-0.0960980430245399,8380.0,-0.10388708114624,8380.0,-0.154731079936028,8380.0,-0.115207485854626,8380.0,-0.0200742725282907,8380.0,-0.0338711738586426,8380.0,-0.0587228797376156,8380.0,-0.0769729614257813
8390.0,-0.16101236641407,8390.0,-0.16566076874733,8390.0,-0.174137398600578,8390.0,-0.0888167396187782,8390.0,-0.134020045399666,8390.0,-0.153176411986351,8390.0,-0.13384036719799,8390.0,-0.131801322102547,8390.0,-0.144926354289055,8390.0,-0.0544962882995605,8390.0,-0.146520048379898,8390.0,-0.155277922749519,8390.0,-0.145691975951195,8390.0,-0.0628400817513466,8390.0,-0.0961058661341667,8390.0,-0.103894904255867,8390.0,-0.154723271727562,8390.0,-0.115215301513672,8390.0,-0.0202852245420218,8390.0,-0.0338556282222271,8390.0,-0.0587385185062885,8390.0,-0.0769729614257813
8400.0,-0.161004543304443,8400.0,-0.165652945637703,8400.0,-0.174129590392113,8400.0,-0.0887620970606804,8400.0,-0.134004399180412,8400.0,-0.153160765767097,8400.0,-0.133832558989525,8400.0,-0.131777867674828,8400.0,-0.144918546080589,8400.0,-0.0545197501778603,8400.0,-0.1464654058218,8400.0,-0.155270099639893,8400.0,-0.145691975951195,8400.0,-0.0628635436296463,8400.0,-0.0960980430245399,8400.0,-0.10391054302454,8400.0,-0.154723271727562,8400.0,-0.115223124623299,8400.0,-0.0202617645263672,8400.0,-0.0338478088378906,8400.0,-0.0587541572749615,8400.0,-0.0769729614257813
8410.0,-0.160996720194817,8410.0,-0.165645122528076,8410.0,-0.174121767282486,8410.0,-0.0887073501944542,8410.0,-0.133996590971947,8410.0,-0.153152942657471,8410.0,-0.133824735879898,8410.0,-0.13174657523632,8410.0,-0.144902899861336,8410.0,-0.0545432083308697,8410.0,-0.146418482065201,8410.0,-0.1552544683218,8410.0,-0.14569978415966,8410.0,-0.0628791823983192,8410.0,-0.0961136817932129,8410.0,-0.103918366134167,8410.0,-0.154723271727562,8410.0,-0.115230940282345,8410.0,-0.020332146435976,8410.0,-0.0338321700692177,8410.0,-0.058769702911377,8410.0,-0.0769651457667351
8420.0,-0.160988911986351,8420.0,-0.165637299418449,8420.0,-0.174113944172859,8420.0,-0.0886527076363564,8420.0,-0.13398876786232,8420.0,-0.153137311339378,8420.0,-0.133824735879898,8420.0,-0.131715297698975,8420.0,-0.144887253642082,8420.0,-0.0545665733516216,8420.0,-0.146363839507103,8420.0,-0.155238822102547,8420.0,-0.145707607269287,8420.0,-0.0628947243094444,8420.0,-0.0961215049028397,8420.0,-0.103926181793213,8420.0,-0.154715448617935,8420.0,-0.115230940282345,8420.0,-0.020386790856719,8420.0,-0.0338243506848812,8420.0,-0.0587931647896767,8420.0,-0.0769651457667351
8430.0,-0.160981088876724,8430.0,-0.165629580616951,8430.0,-0.174106121063232,8430.0,-0.0885979682207108,8430.0,-0.13398876786232,8430.0,-0.153129488229752,8430.0,-0.133816912770271,8430.0,-0.131691932678223,8430.0,-0.144879445433617,8430.0,-0.0545900352299213,8430.0,-0.146317005157471,8430.0,-0.155231103301048,8430.0,-0.145715430378914,8430.0,-0.062910370528698,8430.0,-0.0961370468139648,8430.0,-0.103941820561886,8430.0,-0.154715448617935,8430.0,-0.115238763391972,8430.0,-0.0204492565244436,8430.0,-0.0338165275752544,8430.0,-0.0588166229426861,8430.0,-0.0769651457667351
8440.0,-0.160973265767097,8440.0,-0.165629580616951,8440.0,-0.174106121063232,8440.0,-0.0885433182120323,8440.0,-0.133980944752693,8440.0,-0.153121665120125,8440.0,-0.133809089660645,8440.0,-0.131660655140877,8440.0,-0.144863799214363,8440.0,-0.0546134971082211,8440.0,-0.146270081400871,8440.0,-0.155215457081795,8440.0,-0.145715430378914,8440.0,-0.0629260092973709,8440.0,-0.0961448699235916,8440.0,-0.103949643671513,8440.0,-0.154715448617935,8440.0,-0.115230940282345,8440.0,-0.0205430034548044,8440.0,-0.033808708190918,8440.0,-0.0588322654366493,8440.0,-0.0769651457667351
8450.0,-0.160965442657471,8450.0,-0.165621757507324,8450.0,-0.174098297953606,8450.0,-0.0884964019060135,8450.0,-0.133973121643066,8450.0,-0.153113842010498,8450.0,-0.133801266551018,8450.0,-0.131637200713158,8450.0,-0.144855976104736,8450.0,-0.0546369552612305,8450.0,-0.146223172545433,8450.0,-0.155207633972168,8450.0,-0.145723253488541,8450.0,-0.0629494711756706,8450.0,-0.0961526855826378,8450.0,-0.103957466781139,8450.0,-0.154715448617935,8450.0,-0.115238763391972,8450.0,-0.0208320617675781,8450.0,-0.0338008888065815,8450.0,-0.0588557235896587,8450.0,-0.0769729614257813
8460.0,-0.160957619547844,8460.0,-0.165613934397697,8460.0,-0.17409048974514,8460.0,-0.0884339362382889,8460.0,-0.13396529853344,8460.0,-0.153098210692406,8460.0,-0.133793458342552,8460.0,-0.131606012582779,8460.0,-0.144840434193611,8460.0,-0.0546603202819824,8460.0,-0.146176338195801,8460.0,-0.155192002654076,8460.0,-0.145723253488541,8460.0,-0.0629651099443436,8460.0,-0.0961683318018913,8460.0,-0.103973008692265,8460.0,-0.154715448617935,8460.0,-0.115246489644051,8460.0,-0.0210977550595999,8460.0,-0.0337852500379086,8460.0,-0.0588712692260742,8460.0,-0.0769729614257813
8470.0,-0.160949811339378,8470.0,-0.165606126189232,8470.0,-0.174082666635513,8470.0,-0.0883791968226433,8470.0,-0.133957579731941,8470.0,-0.153090387582779,8470.0,-0.133793458342552,8470.0,-0.131582543253899,8470.0,-0.144832611083984,8470.0,-0.0546837821602821,8470.0,-0.146121606230736,8470.0,-0.155176356434822,8470.0,-0.145730972290039,8470.0,-0.0629884749650955,8470.0,-0.0961761474609375,8470.0,-0.103980831801891,8470.0,-0.154715448617935,8470.0,-0.115262128412724,8470.0,-0.0213477145880461,8470.0,-0.0337852500379086,8470.0,-0.0588947311043739,8470.0,-0.0769729614257813
8480.0,-0.160941988229752,8480.0,-0.165606126189232,8480.0,-0.174074843525887,8480.0,-0.0883245468139648,8480.0,-0.133949756622314,8480.0,-0.153082564473152,8480.0,-0.133785635232925,8480.0,-0.131551265716553,8480.0,-0.144816979765892,8480.0,-0.0547072403132915,8480.0,-0.146074771881104,8480.0,-0.155168533325195,8480.0,-0.145738795399666,8480.0,-0.0630041137337685,8480.0,-0.0961839705705643,8480.0,-0.103988647460938,8480.0,-0.154715448617935,8480.0,-0.11526995152235,8480.0,-0.0216836929321289,8480.0,-0.0337774269282818,8480.0,-0.0589103698730469,8480.0,-0.0769729614257813
8490.0,-0.160934165120125,8490.0,-0.165598303079605,8490.0,-0.174074843525887,8490.0,-0.088269904255867,8490.0,-0.133941933512688,8490.0,-0.153074845671654,8490.0,-0.133777812123299,8490.0,-0.131527811288834,8490.0,-0.144809156656265,8490.0,-0.0547307021915913,8490.0,-0.146027848124504,8490.0,-0.155152902007103,8490.0,-0.145738795399666,8490.0,-0.0630119368433952,8490.0,-0.0961917862296104,8490.0,-0.103996470570564,8490.0,-0.154715448617935,8490.0,-0.115285590291023,8490.0,-0.0220743175595999,8490.0,-0.0337697044014931,8490.0,-0.0589338317513466,8490.0,-0.0769729614257813
8500.0,-0.160934165120125,8500.0,-0.165598303079605,8500.0,-0.17406702041626,8500.0,-0.0882151648402214,8500.0,-0.133934125304222,8500.0,-0.1530591994524,8500.0,-0.133777812123299,8500.0,-0.131496623158455,8500.0,-0.144793510437012,8500.0,-0.0547540672123432,8500.0,-0.145981028676033,8500.0,-0.155137345194817,8500.0,-0.145746618509293,8500.0,-0.0630353912711143,8500.0,-0.0961996093392372,8500.0,-0.10400428622961,8500.0,-0.154715448617935,8500.0,-0.115293405950069,8500.0,-0.0228321086615324,8500.0,-0.0337618850171566,8500.0,-0.058957289904356,8500.0,-0.076980784535408
8510.0,-0.160926342010498,8510.0,-0.165590479969978,8510.0,-0.17406702041626,8510.0,-0.088160514831543,8510.0,-0.133926302194595,8510.0,-0.153051376342773,8510.0,-0.133769989013672,8510.0,-0.131473168730736,8510.0,-0.144785687327385,8510.0,-0.0547775290906429,8510.0,-0.145934104919434,8510.0,-0.155129536986351,8510.0,-0.145754441618919,8510.0,-0.0630510374903679,8510.0,-0.096207432448864,8510.0,-0.104012109339237,8510.0,-0.154715448617935,8510.0,-0.115285590291023,8510.0,-0.0238164905458689,8510.0,-0.0337618850171566,8510.0,-0.058980654925108,8510.0,-0.076980784535408
