t_s,R75,51,R77,53,R78,55,R80,57,R81,59,R83,61,R92,63,R98,65,R102,67,R103,69,R104,71,R105,73,R106,75,R99,77,R100,79,R101,81,R116,83,R117,85,R118,87,R119,89,R120,91,R121,93,R122,95,R123
13430,-0.159883499145508,13430,-0.165508270263672,13430,-0.0238676071166992,13430,-0.169258117675781,13430,-0.159102439880371,13430,-0.154570579528809,13430,-0.170742988586426,13430,-0.148945808410645,13430,-0.0728521347045898,13430,-0.0854301452636719,13430,-0.0299606323242188,13430,-0.146679878234863,13430,-0.0345706939697266,13430,-9.29616832733154,13430,-0.161133766174316,13430,-7.99436616897583,13430,-0.0251169204711914,13430,-5.34818410873413,13430,-0.0251169204711914,13430,-0.0619926452636719,13430,-0.164727210998535,13430,-0.0955085754394531,13430,-0.172148704528809,13430,-0.0730857849121094
13440,-0.159805297851562,13440,-0.165508270263672,13440,-0.0238676071166992,13440,-0.169258117675781,13440,-0.159024238586426,13440,-0.154492378234863,13440,-0.170742988586426,13440,-0.148945808410645,13440,-0.0729303359985352,13440,-0.0854301452636719,13440,-0.0299606323242188,13440,-0.146601676940918,13440,-0.0345706939697266,13440,-9.2960901260376,13440,-0.161133766174316,13440,-7.99569416046143,13440,-0.0251169204711914,13440,-5.34279346466064,13440,-0.0251169204711914,13440,-0.0620708465576172,13440,-0.164727210998535,13440,-0.0955085754394531,13440,-0.172148704528809,13440,-0.0731639862060547
13450,-0.159727096557617,13450,-0.165508270263672,13450,-0.0238676071166992,13450,-0.169179916381836,13450,-0.159024238586426,13450,-0.154492378234863,13450,-0.170742988586426,13450,-0.148945808410645,13450,-0.0730075836181641,13450,-0.0853519439697266,13450,-0.0299606323242188,13450,-0.146601676940918,13450,-0.0344924926757812,13450,-9.2960901260376,13450,-0.161133766174316,13450,-7.9967098236084,13450,-0.0251951217651367,13450,-5.33451223373413,13450,-0.0251169204711914,13450,-0.0620708465576172,13450,-0.16464900970459,13450,-0.0955085754394531,13450,-0.172148704528809,13450,-0.0731639862060547
13460,-0.159648895263672,13460,-0.165508270263672,13460,-0.0238676071166992,13460,-0.169179916381836,13460,-0.159024238586426,13460,-0.154492378234863,13460,-0.170742988586426,13460,-0.148945808410645,13460,-0.0730075836181641,13460,-0.0853519439697266,13460,-0.0299606323242188,13460,-0.146601676940918,13460,-0.0344142913818359,13460,-9.29616832733154,13460,-0.161055564880371,13460,-7.99725723266602,13460,-0.0251951217651367,13460,-5.32615280151367,13460,-0.0251169204711914,13460,-0.0621490478515625,13460,-0.164570808410645,13460,-0.0955085754394531,13460,-0.172148704528809,13460,-0.0732421875
13470,-0.159570693969727,13470,-0.165508270263672,13470,-0.0237894058227539,13470,-0.169179916381836,13470,-0.15894603729248,13470,-0.154492378234863,13470,-0.170742988586426,13470,-0.148945808410645,13470,-0.0730857849121094,13470,-0.0852737426757812,13470,-0.0299606323242188,13470,-0.146524429321289,13470,-0.0344142913818359,13470,-9.2960901260376,13470,-0.161055564880371,13470,-7.99725723266602,13470,-0.0251951217651367,13470,-5.31904363632202,13470,-0.0251169204711914,13470,-0.0621490478515625,13470,-0.164492607116699,13470,-0.095585823059082,13470,-0.172070503234863,13470,-0.0732421875
13480,-0.159492492675781,13480,-0.165508270263672,13480,-0.0237894058227539,13480,-0.169179916381836,13480,-0.15894603729248,13480,-0.154492378234863,13480,-0.170742988586426,13480,-0.148945808410645,13480,-0.0731639862060547,13480,-0.0852737426757812,13480,-0.0299606323242188,13480,-0.146524429321289,13480,-0.0345706939697266,13480,-9.29593372344971,13480,-0.160977363586426,13480,-7.9981164932251,13480,-0.025273323059082,13480,-5.31107473373413,13480,-0.0251169204711914,13480,-0.0622262954711914,13480,-0.164414405822754,13480,-0.095585823059082,13480,-0.172070503234863,13480,-0.0733203887939453
13490,-0.159414291381836,13490,-0.165508270263672,13490,-0.0237894058227539,13490,-0.169179916381836,13490,-0.15894603729248,13490,-0.154492378234863,13490,-0.170821189880371,13490,-0.148945808410645,13490,-0.0732421875,13490,-0.0852737426757812,13490,-0.0299606323242188,13490,-0.146446228027344,13490,-0.0344924926757812,13490,-9.29562091827393,13490,-0.160977363586426,13490,-7.99889755249023,13490,-0.025273323059082,13490,-5.30294990539551,13490,-0.0251169204711914,13490,-0.0623044967651367,13490,-0.164414405822754,13490,-0.095585823059082,13490,-0.172070503234863,13490,-0.0733203887939453
13500,-0.159336090087891,13500,-0.165430068969727,13500,-0.0237894058227539,13500,-0.169101715087891,13500,-0.15894603729248,13500,-0.154492378234863,13500,-0.170821189880371,13500,-0.148945808410645,13500,-0.0732421875,13500,-0.0851955413818359,13500,-0.0299606323242188,13500,-0.146446228027344,13500,-0.0343360900878906,13500,-9.29538726806641,13500,-0.160977363586426,13500,-7.99991321563721,13500,-0.0253515243530273,13500,-5.29334020614624,13500,-0.0251169204711914,13500,-0.0623044967651367,13500,-0.164336204528809,13500,-0.095585823059082,13500,-0.172070503234863,13500,-0.0733985900878906
13510,-0.159336090087891,13510,-0.165430068969727,13510,-0.0237894058227539,13510,-0.169101715087891,13510,-0.158867835998535,13510,-0.154492378234863,13510,-0.170821189880371,13510,-0.148945808410645,13510,-0.0733203887939453,13510,-0.0851173400878906,13510,-0.0299606323242188,13510,-0.146446228027344,13510,-0.0342578887939453,13510,-9.29507446289062,13510,-0.16089916229248,13510,-8.00045967102051,13510,-0.0254297256469727,13510,-5.27998113632202,13510,-0.0251169204711914,13510,-0.062382698059082,13510,-0.164258003234863,13510,-0.095585823059082,13510,-0.172070503234863,13510,-0.0733985900878906
13520,-0.159258842468262,13520,-0.165430068969727,13520,-0.0237894058227539,13520,-0.169101715087891,13520,-0.158867835998535,13520,-0.154492378234863,13520,-0.170821189880371,13520,-0.148945808410645,13520,-0.0733985900878906,13520,-0.0851173400878906,13520,-0.0299606323242188,13520,-0.146368026733398,13520,-0.0342578887939453,13520,-9.29530906677246,13520,-0.16089916229248,13520,-8.00264739990234,13520,-0.0254297256469727,13520,-5.27029323577881,13520,-0.0251169204711914,13520,-0.062382698059082,13520,-0.164179801940918,13520,-0.095585823059082,13520,-0.171993255615234,13520,-0.0734767913818359
13530,-0.159180641174316,13530,-0.165430068969727,13530,-0.0237894058227539,13530,-0.169101715087891,13530,-0.158867835998535,13530,-0.154492378234863,13530,-0.170821189880371,13530,-0.148945808410645,13530,-0.0734767913818359,13530,-0.0851173400878906,13530,-0.0298824310302734,13530,-0.146368026733398,13530,-0.0341796875,13530,-9.29569911956787,13530,-0.16089916229248,13530,-8.00436592102051,13530,-0.025507926940918,13530,-5.26224660873413,13530,-0.0251169204711914,13530,-0.0624608993530273,13530,-0.164179801940918,13530,-0.095585823059082,13530,-0.171993255615234,13530,-0.0734767913818359
13540,-0.159102439880371,13540,-0.165430068969727,13540,-0.0237894058227539,13540,-0.169101715087891,13540,-0.15878963470459,13540,-0.154492378234863,13540,-0.170821189880371,13540,-0.148945808410645,13540,-0.0734767913818359,13540,-0.0850391387939453,13540,-0.0299606323242188,13540,-0.146368026733398,13540,-0.0343360900878906,13540,-9.29585552215576,13540,-0.16089916229248,13540,-8.00655364990234,13540,-0.025507926940918,13540,-5.25123071670532,13540,-0.0251169204711914,13540,-0.0624608993530273,13540,-0.164102554321289,13540,-0.095585823059082,13540,-0.171993255615234,13540,-0.0735549926757812
13550,-0.159024238586426,13550,-0.165430068969727,13550,-0.0237894058227539,13550,-0.169024467468262,13550,-0.15878963470459,13550,-0.154492378234863,13550,-0.170821189880371,13550,-0.148945808410645,13550,-0.0735549926757812,13550,-0.0850391387939453,13550,-0.0299606323242188,13550,-0.146368026733398,13550,-0.0341014862060547,13550,-9.2960901260376,13550,-0.160820960998535,13550,-8.00835037231445,13550,-0.0255861282348633,13550,-5.23748064041138,13550,-0.0251169204711914,13550,-0.0625391006469727,13550,-0.164024353027344,13550,-0.095585823059082,13550,-0.171993255615234,13550,-0.0735549926757812
13560,-0.15894603729248,13560,-0.165430068969727,13560,-0.0237894058227539,13560,-0.169024467468262,13560,-0.15878963470459,13560,-0.154492378234863,13560,-0.170821189880371,13560,-0.148945808410645,13560,-0.0736331939697266,13560,-0.0850391387939453,13560,-0.0299606323242188,13560,-0.146289825439453,13560,-0.0341014862060547,13560,-9.29632472991943,13560,-0.160820960998535,13560,-8.01069450378418,13560,-0.0255861282348633,13560,-5.22388696670532,13560,-0.0251169204711914,13560,-0.062617301940918,13560,-0.164024353027344,13560,-0.095585823059082,13560,-0.171915054321289,13560,-0.0736331939697266
13570,-0.15894603729248,13570,-0.165430068969727,13570,-0.0237894058227539,13570,-0.169024467468262,13570,-0.158711433410645,13570,-0.154492378234863,13570,-0.170821189880371,13570,-0.148945808410645,13570,-0.0736331939697266,13570,-0.0849609375,13570,-0.0299606323242188,13570,-0.146289825439453,13570,-0.0340232849121094,13570,-9.29687118530273,13570,-0.160820960998535,13570,-8.01311683654785,13570,-0.0256643295288086,13570,-5.20974636077881,13570,-0.0251169204711914,13570,-0.062617301940918,13570,-0.163946151733398,13570,-0.095585823059082,13570,-0.171915054321289,13570,-0.0736331939697266
13580,-0.158867835998535,13580,-0.165351867675781,13580,-0.0237894058227539,13580,-0.169024467468262,13580,-0.158711433410645,13580,-0.154492378234863,13580,-0.170821189880371,13580,-0.148945808410645,13580,-0.0737113952636719,13580,-0.0849609375,13580,-0.0299606323242188,13580,-0.146289825439453,13580,-0.0340232849121094,13580,-9.29757404327393,13580,-0.16074275970459,13580,-8.01592826843262,13580,-0.0256643295288086,13580,-5.20146512985229,13580,-0.0251169204711914,13580,-0.0626955032348633,13580,-0.163867950439453,13580,-0.095585823059082,13580,-0.171915054321289,13580,-0.0737113952636719
13590,-0.15878963470459,13590,-0.165351867675781,13590,-0.0237894058227539,13590,-0.169024467468262,13590,-0.158711433410645,13590,-0.154492378234863,13590,-0.170821189880371,13590,-0.148945808410645,13590,-0.0737895965576172,13590,-0.0849609375,13590,-0.0299606323242188,13590,-0.146289825439453,13590,-0.0341014862060547,13590,-9.29812145233154,13590,-0.16074275970459,13590,-8.01881980895996,13590,-0.0257425308227539,13590,-5.1974024772644,13590,-0.0251169204711914,13590,-0.0626955032348633,13590,-0.163867950439453,13590,-0.095585823059082,13590,-0.171915054321289,13590,-0.0737113952636719
13600,-0.158711433410645,13600,-0.165351867675781,13600,-0.0237894058227539,13600,-0.169024467468262,13600,-0.158633232116699,13600,-0.154492378234863,13600,-0.170821189880371,13600,-0.148945808410645,13600,-0.0737895965576172,13600,-0.0848827362060547,13600,-0.0298051834106445,13600,-0.146211624145508,13600,-0.0341014862060547,13600,-9.29898071289062,13600,-0.16074275970459,13600,-8.02178764343262,13600,-0.0257425308227539,13600,-5.19404315948486,13600,-0.0250387191772461,13600,-0.0627737045288086,13600,-0.163789749145508,13600,-0.095585823059082,13600,-0.171915054321289,13600,-0.0737895965576172
13610,-0.158711433410645,13610,-0.165351867675781,13610,-0.0237112045288086,13610,-0.168946266174316,13610,-0.158633232116699,13610,-0.154570579528809,13610,-0.170821189880371,13610,-0.148945808410645,13610,-0.0738677978515625,13610,-0.0848827362060547,13610,-0.0297269821166992,13610,-0.146211624145508,13610,-0.0341014862060547,13610,-9.29952716827393,13610,-0.16074275970459,13610,-8.02475738525391,13610,-0.0258207321166992,13610,-5.19091796875,13610,-0.0251169204711914,13610,-0.0627737045288086,13610,-0.163711547851562,13610,-0.095585823059082,13610,-0.171836853027344,13610,-0.0737895965576172
13620,-0.158633232116699,13620,-0.165351867675781,13620,-0.0237894058227539,13620,-0.168946266174316,13620,-0.158633232116699,13620,-0.154570579528809,13620,-0.170821189880371,13620,-0.148945808410645,13620,-0.0739459991455078,13620,-0.0848827362060547,13620,-0.0296487808227539,13620,-0.146211624145508,13620,-0.0340232849121094,13620,-9.2985897064209,13620,-0.160664558410645,13620,-8.02764797210693,13620,-0.0258207321166992,13620,-5.18232440948486,13620,-0.0251169204711914,13620,-0.0628519058227539,13620,-0.163711547851562,13620,-0.0956640243530273,13620,-0.171836853027344,13620,-0.0738677978515625
13630,-0.158555030822754,13630,-0.165351867675781,13630,-0.0237112045288086,13630,-0.168946266174316,13630,-0.158633232116699,13630,-0.154570579528809,13630,-0.170899391174316,13630,-0.148945808410645,13630,-0.0740232467651367,13630,-0.0848827362060547,13630,-0.0296487808227539,13630,-0.146133422851562,13630,-0.0339450836181641,13630,-9.29835510253906,13630,-0.160664558410645,13630,-8.03014755249023,13630,-0.0258207321166992,13630,-5.17154312133789,13630,-0.0250387191772461,13630,-0.0629301071166992,13630,-0.163633346557617,13630,-0.0956640243530273,13630,-0.171836853027344,13630,-0.0738677978515625
13640,-0.158555030822754,13640,-0.165351867675781,13640,-0.0237112045288086,13640,-0.168946266174316,13640,-0.158555030822754,13640,-0.154570579528809,13640,-0.170899391174316,13640,-0.148945808410645,13640,-0.0740232467651367,13640,-0.0848827362060547,13640,-0.0295705795288086,13640,-0.146133422851562,13640,-0.0340232849121094,13640,-9.29835510253906,13640,-0.160664558410645,13640,-8.03335094451904,13640,-0.0258989334106445,13640,-5.16193342208862,13640,-0.0251169204711914,13640,-0.0629301071166992,13640,-0.163555145263672,13640,-0.0956640243530273,13640,-0.171836853027344,13640,-0.0738677978515625
13650,-0.158476829528809,13650,-0.165351867675781,13650,-0.0237112045288086,13650,-0.168946266174316,13650,-0.158555030822754,13650,-0.154570579528809,13650,-0.170899391174316,13650,-0.148867607116699,13650,-0.074101448059082,13650,-0.0848827362060547,13650,-0.0295705795288086,13650,-0.146133422851562,13650,-0.0341014862060547,13650,-9.29773044586182,13650,-0.160664558410645,13650,-8.03608512878418,13650,-0.0258989334106445,13650,-5.15544939041138,13650,-0.0251169204711914,13650,-0.0630083084106445,13650,-0.163476943969727,13650,-0.0956640243530273,13650,-0.171836853027344,13650,-0.0739459991455078
13660,-0.158398628234863,13660,-0.165351867675781,13660,-0.0237112045288086,13660,-0.168946266174316,13660,-0.158555030822754,13660,-0.154570579528809,13660,-0.170899391174316,13660,-0.148867607116699,13660,-0.0741796493530273,13660,-0.0848827362060547,13660,-0.0294923782348633,13660,-0.146133422851562,13660,-0.0340232849121094,13660,-9.29796504974365,13660,-0.160586357116699,13660,-8.0385856628418,13660,-0.0258989334106445,13660,-5.15068340301514,13660,-0.0251169204711914,13660,-0.0630083084106445,13660,-0.163476943969727,13660,-0.0956640243530273,13660,-0.171758651733398,13660,-0.0739459991455078
13670,-0.158398628234863,13670,-0.165351867675781,13670,-0.0237112045288086,13670,-0.168946266174316,13670,-0.158476829528809,13670,-0.154648780822754,13670,-0.170899391174316,13670,-0.148867607116699,13670,-0.0741796493530273,13670,-0.0848045349121094,13670,-0.0294923782348633,13670,-0.146055221557617,13670,-0.0340232849121094,13670,-9.29780864715576,13670,-0.160586357116699,13670,-8.04022598266602,13670,-0.0259761810302734,13670,-5.14435529708862,13670,-0.0251169204711914,13670,-0.0630865097045898,13670,-0.163398742675781,13670,-0.0956640243530273,13670,-0.171758651733398,13670,-0.0740232467651367
13680,-0.158320426940918,13680,-0.165273666381836,13680,-0.0237112045288086,13680,-0.168868064880371,13680,-0.158476829528809,13680,-0.154648780822754,13680,-0.170899391174316,13680,-0.148867607116699,13680,-0.0742578506469727,13680,-0.0848045349121094,13680,-0.029414176940918,13680,-0.146055221557617,13680,-0.0339450836181641,13680,-9.29757404327393,13680,-0.160586357116699,13680,-8.04241371154785,13680,-0.0259761810302734,13680,-5.13826179504395,13680,-0.0251169204711914,13680,-0.0630865097045898,13680,-0.163320541381836,13680,-0.0956640243530273,13680,-0.171758651733398,13680,-0.0740232467651367
13690,-0.158243179321289,13690,-0.165273666381836,13690,-0.0237112045288086,13690,-0.168868064880371,13690,-0.158476829528809,13690,-0.154648780822754,13690,-0.170899391174316,13690,-0.148867607116699,13690,-0.074336051940918,13690,-0.0848045349121094,13690,-0.029414176940918,13690,-0.146055221557617,13690,-0.0338668823242188,13690,-9.29710578918457,13690,-0.160508155822754,13690,-8.04467868804932,13690,-0.0259761810302734,13690,-5.13185548782349,13690,-0.0250387191772461,13690,-0.0631647109985352,13690,-0.163320541381836,13690,-0.0956640243530273,13690,-0.171758651733398,13690,-0.0740232467651367
13700,-0.158243179321289,13700,-0.165273666381836,13700,-0.0237112045288086,13700,-0.168868064880371,13700,-0.158398628234863,13700,-0.154648780822754,13700,-0.170899391174316,13700,-0.148867607116699,13700,-0.0744142532348633,13700,-0.0848045349121094,13700,-0.029414176940918,13700,-0.146055221557617,13700,-0.0338668823242188,13700,-9.29679298400879,13700,-0.160508155822754,13700,-8.04663181304932,13700,-0.0260543823242188,13700,-5.12685537338257,13700,-0.0250387191772461,13700,-0.0631647109985352,13700,-0.163242340087891,13700,-0.0956640243530273,13700,-0.171680450439453,13700,-0.074101448059082
13710,-0.158164978027344,13710,-0.165273666381836,13710,-0.0237112045288086,13710,-0.168868064880371,13710,-0.158398628234863,13710,-0.154648780822754,13710,-0.170899391174316,13710,-0.148789405822754,13710,-0.0744142532348633,13710,-0.0848045349121094,13710,-0.029414176940918,13710,-0.145977020263672,13710,-0.0338668823242188,13710,-9.29679298400879,13710,-0.160508155822754,13710,-8.04866313934326,13710,-0.0260543823242188,13710,-5.12333965301514,13710,-0.0251169204711914,13710,-0.0632419586181641,13710,-0.163242340087891,13710,-0.0956640243530273,13710,-0.171680450439453,13710,-0.074101448059082
