t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R79,R80,R81,R82,R92.1,R93.1,R94.1,R95.1,R96.1,R97.1,R98.1,R83.1,R84.1,R85.1,R86.1,R87.1,R88.1,R89.1,R90.1,R75.1,R76.1,R77.1,R78.1,R79.1,R80.1,R81.1,R82.1
1825,0.0321380123496056,-0.0137441921979189,0.0342536456882954,0.0186520293354988,-0.0591857694089413,-0.00801760610193014,-0.00717307068407536,0.00183790200389922,0.014873104169964799,-0.0317317619919777,0.0176403038203716,-0.0259215831756592,-0.019848117604851702,-0.0231129787862301,-0.00323321344330907,0.0200082771480083,0.0121254343539476,0.00451759342104197,0.0262590870261192,0.0249629877507687,0.0290973745286465,0.00505743967369199,0.0317184813320637,0.028980970382690402,0.11443984322249899,0.124828200787306,0.11884381622076,-0.0053613446652889295,0.0602755853906274,0.11287812702357801,0.119381316239014,0.127619633451104,0.126702435314655,0.127683732658625,0.088973380625248,0.0774452593177557,0.0886882655322552,0.117661792319268,0.0766217224299908,0.13437199033796798,0.1270766640082,0.118036791682243,0.123795408755541,0.12879696860909498,0.113741405773908,0.125793021172285,0.134688429534435
1830,0.032117698341608,-0.0137363811954856,0.0342716127634048,0.0186543650925159,-0.059186551719903904,-0.00793401710689068,-0.00716995215043426,0.0018433665391057702,0.014877013862133,-0.0317294150590897,0.0176410861313343,-0.0258958004415035,-0.0198457799851894,-0.0230848547071218,-0.0032285307534039,0.020009059458971,0.0121238706633449,0.00451993942260742,0.0262567419558764,0.0249614231288433,0.0291028488427401,0.00505822151899338,0.0317169167101383,0.0289762783795595,0.114447654224932,0.124846167862415,0.118846151977777,-0.0053621269762516004,0.0603591743856668,0.112881245557219,0.11938678077422099,0.127623543143272,0.126704782247543,0.127684514969587,0.0889991633594036,0.077447596937418,0.0887163896113634,0.117666475009173,0.0766225047409534,0.134370426647365,0.12707901000976599,0.118034446612,0.123793844133615,0.12880244292318802,0.11374218761920901,0.12579145655036,0.134683737531304
1835,0.0321020781993866,-0.0137285701930523,0.034285679459571804,0.0186543650925159,-0.059109203517437,-0.00806604325771332,-0.0071676061488688,0.00184414861723781,0.0148816965520382,-0.0317262932658195,0.017641868442297,-0.025868458673357998,-0.0198043715208769,-0.023056725040078198,-0.00322305667214096,0.0200114063918591,0.012124652974307499,0.00452306726947427,0.026255959644913698,0.0249582957476377,0.0291075315326452,0.00506056752055883,0.031717699021101005,0.028977058827877,0.114455465227365,0.12486023455858199,0.118846151977777,-0.00528477877378464,0.0602271482348442,0.11288359155878401,0.119387562852353,0.127628225833178,0.126707904040813,0.12768529728055,0.0890265051275492,0.0774890054017305,0.0887445192784071,0.117671949090436,0.0766248516738415,0.134371208958328,0.127082137856632,0.118033664301038,0.12379071675241,0.12880712561309302,0.113744533620775,0.12579223886132201,0.134684517979622
1840,0.00744260754436255,-0.0567732602357864,0.00217696186155081,-0.00744338985532522,0.0341911390423775,-0.0361809954047203,-0.0577240437269211,-0.0491583868861198,-0.0173809230327606,-0.052729494869709,-0.0311106629669666,-0.0424091443419456,-0.0558670088648796,-0.0374458432197571,-0.0283106509596109,-0.0268973670899868,-0.0350770838558674,-0.0208129696547985,-0.0180848315358162,-0.0147957606241107,-0.012452001683414,-0.0214567184448242,-0.00436993595212698,-0.0213473401963711,0.0714107751846313,0.0927515169605613,0.0927483970299363,0.0880155637860298,0.0321121960878372,0.062327153980732,0.0683850273489952,0.0953656062483788,0.105704702436924,0.0789327658712864,0.0724858194589615,0.0414263680577278,0.0743554010987282,0.0925843548029661,0.0297160781919956,0.0871694721281528,0.10174610093236,0.0736928731203079,0.0840366603806615,0.0872475923970342,0.0872272476553917,0.0897046038880944,0.0843601189553738
1845,0.00938323978334665,-0.0554599761962891,0.00367072108201683,-0.00646369904279709,0.037070844322443,-0.0350348986685276,-0.0565349794924259,-0.0478107258677483,-0.0164981074631214,-0.0522130876779556,-0.0299559738487005,-0.0416099205613136,-0.0549466945230961,-0.0366083420813084,-0.0275387763977051,-0.0257825180888176,-0.0348442755639553,-0.0207207761704922,-0.0173926446586847,-0.014234037138521699,-0.0120504377409816,-0.0214754678308964,-0.00397384632378817,-0.0211153123527765,0.0727240592241287,0.0942452761810273,0.0937280878424644,0.0908952690660954,0.0332582928240299,0.0635162182152271,0.0697326883673668,0.096248421818018,0.106221109628677,0.0800874549895525,0.0732850432395935,0.0423466823995113,0.0751929022371769,0.09335622936487199,0.0308309271931648,0.0874022804200649,0.101838294416666,0.0743850599974394,0.0845983838662505,0.0876491563394666,0.0872084982693195,0.0901006935164332,0.0845921467989683
1850,0.0111762136220932,-0.0545224696397781,0.00488165859133005,-0.00558010069653392,0.0396778844296932,-0.0333395823836327,-0.0554052852094173,-0.0465693175792694,-0.0157574843615294,-0.0517333969473839,-0.0289958138018847,-0.040969293564558,-0.0540771558880806,-0.0359325595200062,-0.0270442441105843,-0.024929389357566802,-0.0344372391700745,-0.0207231231033802,-0.0167262367904186,-0.0137645052745938,-0.0116769978776574,-0.0214074980467558,-0.00364727969281375,-0.020792655646801,0.0736615657806396,0.0954562136903405,0.0946116861887276,0.0935023091733456,0.0349536091089249,0.0646459124982357,0.0709740966558456,0.09698904491961,0.106700800359249,0.0810476150363684,0.0739256702363491,0.0432162210345268,0.0758686847984791,0.0938507616519928,0.0316840559244156,0.0878093168139458,0.101835947483778,0.0750514678657055,0.0850679157301784,0.0880225962027907,0.08727646805346011,0.09042726014740769,0.0849148035049438
1855,0.012435598298907299,-0.053576372563839,0.00588244432583451,-0.00500509236007929,0.0413841418921947,-0.0320466049015522,-0.0546701289713383,-0.0453341566026211,-0.015144195407629001,-0.0514294914901257,-0.0282122176140547,-0.0404724143445492,-0.0533091872930527,-0.0354263074696064,-0.026756739243865,-0.0242981389164925,-0.0340481735765934,-0.0206965636461973,-0.01608482375741,-0.013324661180377,-0.011305121704936002,-0.0213293731212616,-0.00332696898840368,-0.020473126322031,0.0746076628565788,0.096456999424845,0.0951866945251822,0.0952085666358471,0.0362465865910053,0.0653810687363148,0.072209257632494,0.0976023338735104,0.10700470581650699,0.0818312112241983,0.074422549456358,0.0439841896295547,0.0763749368488789,0.094138266518712,0.03231530636549,0.0881983824074268,0.101862506940961,0.0756928808987141,0.0855077598243952,0.0883944723755121,0.0873545929789543,0.0907475708518177,0.0852343328297138
1860,0.0134746646508574,-0.0527740269899368,0.00672463420778513,-0.00451369257643819,0.042748212814331096,-0.031046599149704,-0.0540701225399971,-0.0443279035389423,-0.0146441934630275,-0.0512412115931511,-0.0275669004768133,-0.040089607238769503,-0.0526576228439808,-0.0350419282913208,-0.0265879910439253,-0.023796571418643,-0.0337036401033401,-0.020644998177886,-0.015504349954426299,-0.0129152871668339,-0.0109441848471761,-0.0212582871317863,-0.00301836966536939,-0.0201746840029955,0.075410008430481,0.0972991893067956,0.0956780943088233,0.0965726375579834,0.037246592342853505,0.0659810751676559,0.0732155106961727,0.0981023358181119,0.107192985713482,0.0824765283614397,0.0748053565621376,0.0446357540786266,0.0767593160271645,0.0943070147186518,0.0328168738633394,0.0885429158806801,0.101914072409272,0.0762733547016978,0.0859171338379383,0.0887554092332721,0.0874256789684296,0.091056170174852,0.0855327751487494
1865,0.0142668532207608,-0.0521162115037441,0.00741213792935014,-0.0041019725613296,0.044177904725074796,-0.0302403494715691,-0.0534896552562714,-0.0435310192406178,-0.0142520042136312,-0.0511091761291027,-0.0270200241357088,-0.0397864766418934,-0.0521982423961163,-0.0347458347678185,-0.0264653339982033,-0.0233621969819069,-0.0333731733262539,-0.0205778125673532,-0.014953575097024399,-0.0125363729894161,-0.0105965230613947,-0.0211871899664402,-0.00271368026733398,-0.019869994372129402,0.0760678239166737,0.0979866930283606,0.0960898143239319,0.0980023294687271,0.0380528420209885,0.0665615424513817,0.0740123949944973,0.0984945250675082,0.10732502117753001,0.0830234047025442,0.0751084871590137,0.0450951345264912,0.0770554095506668,0.0944296717643738,0.0332512483000755,0.0888733826577663,0.101981258019805,0.0768241295590997,0.0862960480153561,0.0891030710190535,0.0874967761337757,0.0913608595728874,0.0858374647796154
1870,0.0148590374737978,-0.0516123026609421,0.00793479941785336,-0.00396447163075209,0.045051343739032704,-0.0296661276370287,-0.0530451238155365,-0.0428974293172359,-0.0139301298186183,-0.0509755834937096,-0.026514552533626598,-0.0395106971263885,-0.0516943335533142,-0.0344419293105602,-0.026331739500165,-0.0229317285120487,-0.0330598913133144,-0.020477809011936198,-0.014429349452257201,-0.012184810824692199,-0.0102582452818751,-0.0211160946637392,-0.00242695794440806,-0.0195848364382982,0.0765717327594757,0.0985093545168638,0.09622731525450941,0.0988757684826851,0.038627063855528804,0.0670060738921165,0.0746459849178791,0.0988163994625211,0.107458613812923,0.08352887630462649,0.0753842666745186,0.0455990433692932,0.077359315007925,0.0945632662624121,0.0336817167699337,0.0891866646707058,0.102081261575222,0.077348355203867,0.0866476101800799,0.089441348798573,0.0875678714364767,0.0916475818958133,0.0861226227134466
1875,0.0154348276555538,-0.051120113581419,0.00846370682120323,-0.00362931238487363,0.0464615039527416,-0.029045032337307902,-0.0525927767157555,-0.0423146151006222,-0.013660602271556901,-0.0508357360959053,-0.0260707996785641,-0.0392606966197491,-0.0512130819261074,-0.0341895818710327,-0.0262012705206871,-0.0225278176367283,-0.0327653586864471,-0.0204059407114983,-0.0139496605843306,-0.011881684884428999,-0.00994808133691549,-0.021037969738245,-0.0021417997777462,-0.0193153098225594,0.0770639218389988,0.0990382619202137,0.09656247450038791,0.100285928696394,0.0392481591552496,0.0674584209918976,0.0752287991344929,0.0990859270095825,0.10759846121072801,0.08397262915968891,0.0756342671811581,0.0460802949965,0.0776116624474525,0.09469373524189,0.0340856276452541,0.0894811972975731,0.10215312987566,0.0778280440717936,0.0869507361203432,0.0897515127435327,0.0876459963619709,0.0919327400624752,0.0863921493291855
1880,0.0159449856728315,-0.0506818331778049,0.00893167499452829,-0.00334415421821177,0.0477224439382553,-0.0284942481666803,-0.052194338291883496,-0.0418114848434925,-0.0134402848780155,-0.0506849549710751,-0.025645799934864003,-0.03903803601861,-0.0507771447300911,-0.0339239537715912,-0.0260590836405754,-0.022123908624053,-0.032476294785738,-0.0203278064727783,-0.013487939722836,-0.0115316864103079,-0.00964182801544666,-0.0209598448127508,-0.00187305442523211,-0.0190418716520071,0.0775022022426128,0.0995062300935388,0.0968476326670498,0.101546868681908,0.0397989433258772,0.0678568594157696,0.0757319293916225,0.0993062444031239,0.107749242335558,0.084397628903389,0.0758569277822971,0.0465162321925163,0.0778772905468941,0.0948359221220016,0.0344895366579294,0.0897702611982822,0.10223126411438,0.0782897649332881,0.0873007345944643,0.0900577660650015,0.0877241212874651,0.0922014854149893,0.0866655874997377
1885,0.0163621716201305,-0.050295889377594,0.009319953620433809,-0.00313868513330817,0.0486076064407825,-0.0280129946768284,-0.0518701151013374,-0.0413825772702694,-0.013221530243754399,-0.0505193322896957,-0.025264548137784,-0.0388224124908447,-0.050352923572063404,-0.0336856730282307,-0.0259215831756592,-0.0217223446816206,-0.0321950428187847,-0.020223902538418798,-0.013059034012258101,-0.011212148703634699,-0.00934417732059956,-0.0208785906434059,-0.0016113376477733302,-0.0187817085534334,0.0778881460428238,0.0998945087194443,0.0970531017519534,0.102432031184435,0.0402801968157291,0.0681810826063156,0.0761608369648457,0.099524999037385,0.107914865016937,0.084778880700469,0.0760725513100624,0.046940453350544,0.07811557129025459,0.0949734225869179,0.0348911006003618,0.0900515131652355,0.102335168048739,0.0787186706438661,0.0876202723011374,0.0903554167598486,0.08780537545681,0.0924632021924481,0.0869257505983114
1890,0.0167449843138456,-0.0499294847249985,0.00967074371874332,-0.00291993143036962,0.0498451143503189,-0.027536429464817002,-0.0515677742660046,-0.0409982018172741,-0.0129941934719682,-0.0503646396100521,-0.0249090753495693,-0.0386255346238613,-0.0499576069414616,-0.0334606729447842,-0.0257684551179409,-0.0213371943682432,-0.0319192595779896,-0.0201262477785349,-0.0126582523807883,-0.0109004303812981,-0.00906370114535093,-0.0207973476499319,-0.0013675785157829501,-0.0185262393206358,0.0782545506954193,0.100245298817754,0.0972718554548919,0.103669539093971,0.0407567620277405,0.0684834234416485,0.076545212417841,0.0997523358091712,0.108069557696581,0.0851343534886837,0.0762694291770458,0.0473357699811459,0.0783405713737011,0.0951265506446362,0.0352762509137392,0.0903272964060307,0.102432822808623,0.0791194522753358,0.08793199062347411,0.0906358929350972,0.087886618450284,0.0927069613244385,0.087181219831109
1895,0.0171613972634077,-0.0495857335627079,0.00999651849269867,-0.00274571403861046,0.0508083999156952,-0.02713643014431,-0.0512740202248096,-0.0406138263642788,-0.012808246538043001,-0.0502443313598633,-0.024605168029665902,-0.0384489707648754,-0.0495880767703056,-0.0332669205963612,-0.0256387703120708,-0.0209817215800285,-0.031649727374315303,-0.020006712526083,-0.012281684204936002,-0.0106105897575617,-0.00879182759672403,-0.0207215584814548,-0.00113867758773267,-0.0182801429182291,0.0785983018577099,0.100571073591709,0.0974460728466511,0.104632824659348,0.0411567613482475,0.0687771774828434,0.0769295878708363,0.0999382827430964,0.10818986594676999,0.0854382608085871,0.0764459930360317,0.0477053001523018,0.0785343237221241,0.0952562354505062,0.0356317237019539,0.090596828609705,0.102552358061075,0.0794960204511881,0.0882218312472105,0.0909077664837241,0.0879624076187611,0.0929358622524887,0.0874273162335157
1900,0.0175067037343979,-0.0492458902299404,0.0103160571306944,-0.0025675869546830698,0.0518216788768768,-0.0266754906624556,-0.0509896464645863,-0.0402708575129509,-0.0126160616055131,-0.0501373000442982,-0.024300483986735302,-0.0382739715278149,-0.049241978675127,-0.0330864526331425,-0.0255215782672167,-0.0206231214106083,-0.0314044132828712,-0.0199082754552364,-0.0119230933487415,-0.0103543372824788,-0.00853870343416929,-0.0206528082489967,-0.000923833809792995,-0.018044985830783802,0.0789381451904774,0.100890612229705,0.0976241999305785,0.10564610362052901,0.041617700830102,0.0690615512430668,0.0772725567221642,0.100130467675626,0.10829689726233499,0.0857429448515177,0.0766209922730923,0.0480513982474804,0.0787147916853428,0.0953734274953604,0.0359903238713741,0.090842142701149,0.10265079513192199,0.0798546113073826,0.0884780837222934,0.0911608906462789,0.0880311578512192,0.0931507060304284,0.087662473320961
1905,0.0178184323012829,-0.0489521399140358,0.0106066800653934,-0.00241836532950401,0.0521724596619606,-0.0263340845704079,-0.0507490187883377,-0.0399622581899166,-0.0124246599152684,-0.0500685498118401,-0.024041885510087,-0.0381302200257778,-0.0491044782102108,-0.0329302027821541,-0.025428609922528298,-0.0203012470155954,-0.0311645697802305,-0.0198192112147808,-0.0115840239450336,-0.0100965211167932,-0.00829417165368795,-0.0205770302563906,-0.000698051415383816,-0.017818421125412,0.079231895506382,0.101181235164404,0.0977734215557575,0.105996884405613,0.0419591069221497,0.0693021789193153,0.0775811560451984,0.100321869365871,0.108365647494793,0.086001543328166,0.0767647437751293,0.0481888987123966,0.0788710415363312,0.0954663958400488,0.036312198266387,0.0910819862037897,0.102739859372377,0.08019368071109059,0.088735899887979,0.0914054224267602,0.0881069358438253,0.0933764884248376,0.0878890380263329
1910,0.0181254576891661,-0.048652920871973,0.010891055688262,-0.00224180216901004,0.0535216890275478,-0.0259270519018173,-0.050477921962738,-0.0396536625921726,-0.012233247049152901,-0.0499513633549213,-0.0237473528832197,-0.0379606895148754,-0.0486279204487801,-0.0327083244919777,-0.0252848621457815,-0.0199442189186811,-0.0309278536587954,-0.0197301469743252,-0.0112504288554192,-0.00985355395823717,-0.00805979687720537,-0.0205043684691191,-0.000487108220113441,-0.0176027957350016,0.0795311145484447,0.101465610787272,0.0979499847162515,0.1073461137712,0.0423661395907402,0.069573275744915,0.0778897516429424,0.10051328223198701,0.108482833951712,0.0862960759550333,0.0769342742860317,0.0486654564738274,0.0790929198265076,0.0956101436167955,0.0366692263633013,0.0913187023252249,0.102828923612833,0.080527275800705,0.088978867046535,0.09163979720324279,0.0881795976310968,0.093587431620108,0.0881046634167433
