t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R80,R81,R82
50,,,,,,,,,0.0404919534921646,,0.0403817929327488,0.040064599364996,,,,0.0508771389722824,0.0372083447873592,0.0353645905852318,0.0207512471824884,0.0246903318911791,0.0553584098815918,0.0210418794304132,0.0344434939324856
55,,,,,,,,,0.0405794531106949,,0.0405450724065304,0.0401630401611328,,,,0.0510091781616211,0.0372825600206852,0.0354278646409512,0.0207942202687263,0.0247793961316347,0.055431067943573,0.0211348440498114,0.0345309935510159
60,,,,,,,,,0.040659923106432,,0.0406888276338577,0.0402552299201488,,,,0.051133394241333,0.0373489670455456,0.0354817770421505,0.0208254717290401,0.0248520467430353,0.0554951280355453,0.0212129689753056,0.0346091166138649
65,,,,,,,,,0.0407333560287952,,0.0408271104097366,0.0403364822268486,,,,0.0512521453201771,0.0374052226543427,0.0355270840227604,0.0208457838743925,0.024923924356699,0.0555490404367447,0.0212848465889692,0.034677866846323
70,,,,,,,,,0.0407989770174026,,0.0409653931856155,0.0404153913259506,,,,0.0513701140880585,0.0374591238796711,0.0355802141129971,0.0208684336394072,0.0249981395900249,0.0556006021797657,0.0213582795113325,0.0347497463226318
75,,,,,,,,,0.0408591367304325,,0.0410896092653275,0.0404849238693714,,,,0.0514708980917931,0.0374880321323872,0.0356169305741787,0.0208785906434059,0.0250543877482414,0.0556341931223869,0.0214168727397919,0.0348013006150723
80,,,,,,,,,0.040916945785284,,0.0412138253450394,0.0405521094799042,,,,0.0515763647854328,0.0375278741121292,0.0356513112783432,0.02089031226933,0.0251082982867956,0.0556748174130917,0.0214731302112341,0.0348598957061768
85,,,,,,,,,0.0409747697412968,,0.0413349233567715,0.0406185127794743,,,,0.0516818314790726,0.0375724099576473,0.0356903746724129,0.0209035966545343,0.0251684561371803,0.055717010051012,0.0215278137475252,0.034920834004879
90,,,,,,,,,0.0410341359674931,,0.0414591394364834,0.0406833551824093,,,,0.0517810508608818,0.0376075655221939,0.0357255265116692,0.0209098421037197,0.0252137649804354,0.0557459145784378,0.0215700045228004,0.0349723994731903
95,,,,,,,,,0.041071642190218,,0.0415607057511806,0.0407341383397579,,,,0.0518662147223949,0.037633340805769,0.035747405141592,0.020902032032609,0.0252481456845999,0.0557623170316219,0.0216098502278328,0.0350098982453346
100,,,,,,,,,0.0411091409623623,,0.0416599251329899,0.0407794453203678,,,,0.0519482418894768,0.0376505367457867,0.0357614606618881,0.0208934396505356,0.0252754874527454,0.0557716935873032,0.0216504763811827,0.0350473970174789
105,,,,,,,,,0.0411450751125813,,0.0417568013072014,0.0408216379582882,,,,0.0520294941961765,0.0376724041998386,0.0357778742909431,0.0208864118903875,0.0253059566020966,0.0557834133505821,0.0216864105314016,0.0350841134786606
110,,,,,,,,,0.0411825738847256,,0.041845865547657,0.040864609181881,,,,0.0521083995699883,0.0376888178288937,0.0357927121222019,0.0208723451942205,0.0253317356109619,0.0557873249053955,0.0217168796807528,0.0351231768727303
115,,,,,,,,,0.0412169545888901,,0.0419294536113739,0.0409021079540253,,,,0.0521833971142769,0.0377036556601524,0.0358036495745182,0.0208606235682964,0.0253520477563143,0.0557771660387516,0.0217379759997129,0.0351513102650642
120,,,,,,,,,0.0412442944943905,,0.042012270539999,0.0409349240362644,,,,0.0522505827248096,0.0377153754234314,0.0358083434402943,0.0208418741822243,0.0253590773791075,0.055778730660677,0.0217676628381014,0.0351833328604698
125,,,,,,,,,0.0412700735032558,,0.0420841388404369,0.0409669503569603,,,,0.0523177795112133,0.0377224050462246,0.0358184911310673,0.0208262540400028,0.0253809541463852,0.0557716935873032,0.021790312603116,0.035216148942709
130,,,,,,,,,0.0412927344441414,,0.0421560183167458,0.0409935191273689,,,,0.0523779280483723,0.0377216227352619,0.0358138084411621,0.0208035949617624,0.0253872107714415,0.0557482615113258,0.0218028165400028,0.0352388098835945
135,,,,,,,,,0.0413099192082882,,0.0422294624149799,0.0410200767219067,,,,0.0524318404495716,0.0377231873571873,0.0358075611293316,0.0207778159528971,0.0253848638385534,0.0557279475033283,0.0218129716813564,0.0352645851671696
140,,,,,,,,,0.0413278937339783,,0.04229586571455,0.0410427376627922,,,,0.0524849593639374,0.0377200692892075,0.0358020886778831,0.0207481291145086,0.0253747068345547,0.0557060688734055,0.0218254756182432,0.0352825522422791
145,,,,,,,,,0.041341170668602,,0.042358361184597,0.0410614870488644,,,,0.0525318421423435,0.0377185046672821,0.0357872471213341,0.0207145307213068,0.0253645516932011,0.0556732565164566,0.0218278206884861,0.0352974012494087
150,,,,,,,,,0.0413497611880302,,0.0424185171723366,0.0410778895020485,,,,0.052574023604393,0.0377177223563194,0.0357739627361298,0.020683279260993,0.0253582950681448,0.0556459128856659,0.0218325033783913,0.0353153683245182
155,,,,,,,,,0.0413474254310131,,0.0424669533967972,0.0410810187458992,,,,0.0526029281318188,0.0377044379711151,0.035756777971983,0.020642651244998,0.0253372099250555,0.0556076318025589,0.0218239109963179,0.0353270918130875
160,,,,,,,,,0.0413607023656368,,0.0425325855612755,0.041100550442934,,,,0.0526490285992622,0.0376997552812099,0.0357489660382271,0.0206145290285349,0.0253254882991314,0.0555763803422451,0.0218434426933527,0.0353489592671394
165,,,,,,,,,0.0413700751960278,,0.0425950810313225,0.0411177352070808,,,,0.0526919923722744,0.0376997552812099,0.0357380285859108,0.0205793753266335,0.0253122039139271,0.055548258125782,0.021854380145669,0.0353684909641743
170,,,,,,,,,0.0413802340626717,,0.0426513366401196,0.041134137660265,,,,0.0527302734553814,0.0376974083483219,0.0357278734445572,0.0205528158694506,0.0252997018396854,0.0555177852511406,0.0218661017715931,0.0353981778025627
175,,,,,,,,,0.0413919538259506,,0.0427099317312241,0.0411521047353745,,,,0.0527763739228249,0.0376974083483219,0.0357192791998386,0.0205215644091368,0.0252825152128935,0.0554896630346775,0.0218739118427038,0.0354216173291206
180,,,,,,,,,0.0414021089673042,,0.0427599214017391,0.0411646068096161,,,,0.0528138726949692,0.0376981906592846,0.0357059948146343,0.0204887483268976,0.0252598561346531,0.0554537288844585,0.0218676663935184,0.0354403667151928
185,,,,,,,,,0.0414122678339481,,0.0428114868700504,0.0411794558167458,,,,0.0528537184000015,0.0377036556601524,0.0356958396732807,0.0204574968665838,0.0252426713705063,0.0554271601140499,0.0218770410865545,0.0354645922780037
190,,,,,,,,,0.0414200760424137,,0.0428591445088387,0.0411927327513695,,,,0.0528888702392578,0.0377083495259285,0.0356833338737488,0.0204278081655502,0.0252207946032286,0.0553982518613338,0.0218887515366077,0.0354895852506161
195,,,,,,,,,0.0414255522191525,,0.0429075807332993,0.0412052348256111,,,,0.052921686321497,0.0377060025930405,0.0356700606644154,0.0203965660184622,0.0251989271491766,0.0553662292659283,0.0218981262296438,0.0355153642594814
200,,,,,,,,,0.041433360427618,,0.0429544635117054,0.0412185192108154,,,,0.0529505908489227,0.0376935005187988,0.0356536470353603,0.0203660968691111,0.0251762662082911,0.0553357601165771,0.0219082832336426,0.0355411507189274
205,,,,,,,,,0.0414372608065605,,0.0429958626627922,0.0412271097302437,,,,0.0529787130653858,0.0376770980656147,0.0356317795813084,0.0203246884047985,0.0251512713730335,0.0552974790334702,0.0219137575477362,0.0355544276535511
210,,,,,,,,,0.0414435192942619,,0.0430403985083103,0.0412396118044853,,,,0.0530099682509899,0.0376630313694477,0.035613801330328,0.0202957820147276,0.0251231379806995,0.0552662275731564,0.0219207853078842,0.0355724059045315
215,,,,,,,,,0.0414466373622417,,0.0430778972804546,0.0412450768053532,,,,0.0530365258455276,0.037649754434824,0.0355880260467529,0.020259065553546,0.0250911135226488,0.0552279464900494,0.0219121929258108,0.0355895906686783
220,,,,,,,,,0.0414513275027275,,0.0431169606745243,0.0412544533610344,,,,0.0530630946159363,0.037647407501936,0.0355669297277927,0.0202239025384188,0.0250653252005577,0.0551966950297356,0.021916875615716,0.0356099009513855
225,,,,,,,,,0.0414528921246529,,0.0431560203433037,0.0412614829838276,,,,0.053088091313839,0.0376450642943382,0.0355442725121975,0.0201824940741062,0.0250301733613014,0.0551638789474964,0.0219153203070164,0.0356317795813084
230,,,,,,,,,0.0414513275027275,,0.0431880578398705,0.0412661731243134,,,,0.0531099699437618,0.0376450642943382,0.0355255231261253,0.0201465599238873,0.0249973572790623,0.0551302880048752,0.021916102617979,0.035652082413435
235,,,,,,,,,0.0414505489170551,,0.0432200916111469,0.0412708558142185,,,,0.0531271547079086,0.0376427173614502,0.0355013087391853,0.020111408084631,0.0249629877507687,0.0550982542335987,0.0219090655446053,0.0356739610433578
240,,,,,,,,,0.0414513275027275,,0.0432536788284779,0.041276328265667,,,,0.0531498119235039,0.0376411601901054,0.0354817770421505,0.0200778096914291,0.0249348636716604,0.0550724789500237,0.0219153203070164,0.0357036478817463
245,,,,,,,,,0.0414544567465782,,0.0432794578373432,0.0412833578884602,,,,0.0531755909323692,0.0376403816044331,0.0354630276560783,0.0200426578521729,0.0249106399714947,0.0550451278686523,0.0219176579266787,0.0357278734445572
250,,,,,,,,,0.0414544567465782,,0.0433114916086197,0.0412880517542362,,,,0.0531943403184414,0.0376364700496197,0.0354380235075951,0.020009059458971,0.0248754881322384,0.0550185665488243,0.0219121929258108,0.0357497483491898
255,,,,,,,,,0.0414560101926327,,0.0433411784470081,0.0412950776517391,,,,0.0532162189483643,0.037633340805769,0.0354192741215229,0.0199793707579374,0.02485048212111,0.0549951270222664,0.021916102617979,0.0357794277369976
260,,,,,,,,,0.041457574814558,,0.0433685183525085,0.0412997603416443,,,,0.0532365292310715,0.0376270934939384,0.0353966243565083,0.0199481192976236,0.0248192306607962,0.0549701303243637,0.0219184402376413,0.0358020886778831
265,,,,,,,,,0.0414607040584087,,0.0433966517448425,0.041305236518383,,,,0.0532560609281063,0.0376200675964355,0.03537318110466,0.01991374976933,0.0247879885137081,0.0549459047615528,0.0219145379960537,0.0358255282044411
270,,,,,,,,,0.0414646156132221,,0.0434200838208199,0.0413099192082882,,,,0.0532755926251411,0.0376185029745102,0.0353497415781021,0.0198817159980536,0.0247575175017118,0.0549216940999031,0.0219114106148481,0.0358489602804184
275,,,,,,,,,0.0414653941988945,,0.0434458628296852,0.041314609348774,,,,0.0532927773892879,0.0376208499073982,0.0353270918130875,0.0198473446071148,0.024726266041398,0.0548966862261295,0.0219059456139803,0.0358684919774532
280,,,,,,,,,0.0414685159921646,,0.0434661768376827,0.0413185097277164,,,,0.0533107444643974,0.0376224033534527,0.03530677780509,0.019813746213913,0.0246950145810843,0.0548802837729454,0.0219051633030176,0.0358958430588245
285,,,,,,,,,0.0414700768887997,,0.0434927456080914,0.0413208566606045,,,,0.0533263757824898,0.0376216322183609,0.0352848991751671,0.0197817124426365,0.0246629808098078,0.0548591874539852,0.0219043828547001,0.0359224043786526
290,,,,,,,,,0.0414700768887997,,0.0435138419270515,0.0413247682154179,,,,0.0533419996500015,0.0376192852854729,0.035259123891592,0.0197473429143429,0.0246387664228678,0.0548380948603153,0.0219059456139803,0.035949744284153
295,,,,,,,,,0.0414708591997623,,0.0435349270701408,0.0413255505263805,,,,0.053357619792223,0.0376138091087341,0.0352356806397438,0.0197145268321037,0.0246082972735167,0.0548162274062634,0.0219004712998867,0.0359661467373371
300,,,,,,,,,0.0414708591997623,,0.0435583665966988,0.0413263328373432,,,,0.0533709041774273,0.037611473351717,0.0352099016308784,0.0196824930608273,0.0245614238083363,0.0547943487763405,0.0218918789178133,0.0359825603663921
305,,,,,,,,,0.0414700768887997,,0.0435724332928658,0.0413247682154179,,,,0.0533826239407063,0.0376083478331566,0.0351864621043205,0.0196489039808512,0.0245426744222641,0.0547755993902683,0.0218864157795906,0.0359997451305389
310,,,,,,,,,0.0414732061326504,,0.0435966476798058,0.0413247682154179,,,,0.0533966831862926,0.0376060009002686,0.035163801163435,0.0196137428283691,0.0245153233408928,0.0547576323151588,0.0218856334686279,0.0360231883823872
315,,,,,,,,,0.0414724238216877,,0.0436138324439526,0.0413239859044552,,,,0.0534107498824596,0.0376067832112312,0.035141933709383,0.0195848364382982,0.0244864169508219,0.0547420009970665,0.0218817237764597,0.0360442735254765
320,,,,,,,,,0.0414732061326504,,0.0436325818300247,0.0413224212825298,,,,0.053424034267664,0.0376052185893059,0.0351224020123482,0.0195535942912102,0.0244614221155643,0.0547271631658077,0.021880941465497,0.036066148430109
325,,,,,,,,,0.0414747707545757,,0.0436489954590797,0.0413192920386791,,,,0.0534357540309429,0.037599753588438,0.0350981801748276,0.0195270255208015,0.0244348607957363,0.0547084137797356,0.0218801591545343,0.0360880270600319
330,,,,,,,,,0.0414724238216877,,0.0436646156013012,0.041314609348774,,,,0.0534490272402763,0.037595059722662,0.035073958337307,0.0194965545088053,0.0244051739573479,0.0546966940164566,0.0218715667724609,0.0361013114452362
335,,,,,,,,,0.0414747707545757,,0.0436786822974682,0.0413122661411762,,,,0.0534607507288456,0.0375934988260269,0.0350364595651627,0.0194660853594542,0.0243739224970341,0.0546849705278873,0.0218637548387051,0.0361192785203457
340,,,,,,,,,0.0414755418896675,,0.0436919592320919,0.0413068011403084,,,,0.0534716881811619,0.0375895984470844,0.0350067690014839,0.0194387435913086,0.0243496987968683,0.0546732507646084,0.0218621920794249,0.0361388102173805
345,,,,,,,,,0.0414778888225555,,0.0437083728611469,0.0413044542074203,,,,0.0534826256334782,0.0375794395804405,0.0349849015474319,0.0193957798182964,0.0243247020989656,0.0546638779342175,0.0218582823872566,0.03615677729249
350,,,,,,,,,0.0414771065115929,,0.0437200926244259,0.0412997603416443,,,,0.0534943491220474,0.03757319226861,0.0349677093327045,0.0193645283579826,0.0242950152605772,0.0546498186886311,0.0218504704535007,0.0361700616776943
355,,,,,,,,,0.0414786711335182,,0.0437325835227966,0.0412966422736645,,,,0.0535052753984928,0.0375685021281242,0.0349606797099113,0.0193364042788744,0.0242637638002634,0.0546388812363148,0.02184266038239,0.0361817739903927
360,,,,,,,,,0.0414802357554436,,0.0437286831438541,0.041291169822216,,,,0.053514651954174,0.0375638082623482,0.0349552147090435,0.0193098355084658,0.0242426674813032,0.0546295046806335,0.0218364130705595,0.036197405308485
365,,,,,,,,,0.0414818003773689,,0.0437427423894405,0.0412841401994228,,,,0.0535232536494732,0.0375606901943684,0.0349520854651928,0.0192856211215258,0.0242137610912323,0.0546224676072598,0.0218332856893539,0.0362114608287811
370,,,,,,,,,0.0414849258959293,,0.0437568090856075,0.0412794500589371,,,,0.0535388737916946,0.0375560000538826,0.0349497422575951,0.01926139742136,0.0241856370121241,0.0546154379844666,0.021828593686223,0.0362231805920601
375,,,,,,,,,0.0414872653782368,,0.0437661819159985,0.0412732027471066,,,,0.0535505935549736,0.0375520996749401,0.0349458418786526,0.019239529967308,0.024171581491828,0.054607629776001,0.0218239109963179,0.0362364649772644
380,,,,,,,,,0.0414896085858345,,0.0437763407826424,0.0412685200572014,,,,0.0535630993545055,0.0375489704310894,0.0349427126348019,0.0192129611968994,0.0241457931697369,0.0546006001532078,0.02181844599545,0.0362489707767963
385,,,,,,,,,0.0414903908967972,,0.0437825843691826,0.0412614829838276,,,,0.0535716898739338,0.037545058876276,0.0349372364580631,0.0191864017397165,0.0241207983344793,0.0545912235975266,0.0218098443001509,0.0362575612962246
390,,,,,,,,,0.0414927378296852,,0.0437943078577518,0.0412560179829597,,,,0.0535818487405777,0.0375435054302216,0.0349333360791206,0.019166087731719,0.0241059493273497,0.0545896627008915,0.0218075085431337,0.0362755283713341
395,,,,,,,,,0.0414974205195904,,0.0438060276210308,0.041250541806221,,,,0.0535951219499111,0.0375388152897358,0.0349302105605602,0.0191473383456469,0.0240840706974268,0.0545802861452103,0.0218075085431337,0.0362895876169205
400,,,,,,,,,0.0415028929710388,,0.0438177473843098,0.0412458591163158,,,,0.0536044985055923,0.0375341325998306,0.0349192693829536,0.0191270243376493,0.0240590758621693,0.0545763783156872,0.0217871945351362,0.0362981893122196
405,,,,,,,,,0.0415067933499813,,0.0438255593180656,0.0412403866648674,,,,0.0536162182688713,0.0375310033559799,0.0349106788635254,0.0191074945032597,0.0240332987159491,0.0545748136937618,0.0217864122241735,0.0363067798316479
410,,,,,,,,,0.0415107049047947,,0.0438318066298962,0.0412349216639996,,,,0.0536271557211876,0.0375294387340546,0.0349028669297695,0.0190942101180553,0.0240004826337099,0.054569348692894,0.0217871945351362,0.0363231860101223
415,,,,,,,,,0.0415153875946999,,0.0438427440822124,0.0412294566631317,,,,0.0536357499659061,0.0375294387340546,0.0348919294774532,0.0190801527351141,0.023995790630579,0.054567001760006,0.0217879768460989,0.0363395884633064
420,,,,,,,,,0.0415185168385506,,0.0438513346016407,0.041224766522646,,,,0.0536443404853344,0.0375216268002987,0.0348778627812862,0.0190621856600046,0.0239848606288433,0.0545646548271179,0.0217879768460989,0.0363466255366802
425,,,,,,,,,0.0415263250470161,,0.0438607111573219,0.0412177368998528,,,,0.0536521524190903,0.0375169366598129,0.0348606780171394,0.0190410893410444,0.0239684488624334,0.0545599721372128,0.0217825025320053,0.0363552197813988
430,,,,,,,,,0.0415302366018295,,0.0438685230910778,0.0412130430340767,,,,0.0536623075604439,0.0375099070370197,0.0348458364605904,0.0190254580229521,0.0239512622356415,0.0545529462397099,0.0217762552201748,0.0363606810569763
435,,,,,,,,,0.041534136980772,,0.043877124786377,0.0412091426551342,,,,0.0536716841161251,0.0375099070370197,0.0348294265568256,0.0190106201916933,0.0239340774714947,0.0545482523739338,0.0217684451490641,0.036363810300827
440,,,,,,,,,0.0415388271212578,,0.0438864976167679,0.0412036702036858,,,,0.0536802858114243,0.0375075601041317,0.0348153673112392,0.018994215875864,0.0239129830151796,0.0545443445444107,0.0217629708349705,0.0363692753016949
445,,,,,,,,,0.0415411740541458,,0.043891180306673,0.0411958582699299,,,,0.0536865331232548,0.037505216896534,0.0347989536821842,0.018980149179697,0.0238942336291075,0.0545349679887295,0.0217582881450653,0.0363770946860313
450,,,,,,,,,0.0415435209870338,,0.0438927449285984,0.041190393269062,,,,0.0536935590207577,0.0374997518956661,0.0347786508500576,0.0189653113484383,0.0238770488649607,0.0545295029878616,0.0217528138309717,0.0363856889307499
455,,,,,,,,,0.0415489859879017,,0.0438989922404289,0.0411857031285763,,,,0.0537029355764389,0.0374981872737408,0.0347583368420601,0.0189520251005888,0.0238606352359056,0.054531067609787,0.0217504687607288,0.0363895893096924
460,,,,,,,,,0.0415560156106949,,0.043902900069952,0.0411778911948204,,,,0.0537084080278873,0.0375005342066288,0.0347216129302979,0.0189246833324432,0.0238403212279081,0.0545255951583385,0.0217379759997129,0.0363856889307499
465,,,,,,,,,0.0415614880621433,,0.0439091473817825,0.0411732010543346,,,,0.0537177845835686,0.0375020988285542,0.0346950516104698,0.0188965611159801,0.0238278284668922,0.0545201301574707,0.021723909303546,0.0363903716206551
470,,,,,,,,,0.0415661707520485,,0.0439130589365959,0.0411646068096161,,,,0.0537248104810715,0.0375028774142265,0.0346747376024723,0.018870772793889,0.0238114167004824,0.0545115359127522,0.0217035952955484,0.036388024687767
475,,,,,,,,,0.0415708646178246,,0.0439185239374638,0.0411591418087482,,,,0.0537341870367527,0.0375005342066288,0.0346544273197651,0.0188543703407049,0.0237926673144102,0.054505281150341,0.0216926578432322,0.0363770946860313
480,,,,,,,,,0.0415763258934021,,0.0439216494560242,0.0411536693572998,,,,0.0537545010447502,0.0375020988285542,0.0346348956227303,0.0188410840928555,0.0237661078572273,0.0544998161494732,0.0216778181493282,0.0363763123750687
485,,,,,,,,,0.0415802374482155,,0.0439263321459293,0.0411442928016186,,,,0.0537599660456181,0.0375083424150944,0.0346208363771439,0.0188348386436701,0.0237543862313032,0.0544959045946598,0.0216676611453295,0.0363833419978619
490,,,,,,,,,0.0415857024490833,,0.0439318083226681,0.0411388278007507,,,,0.0537670031189919,0.0375161543488503,0.0346067696809769,0.0188246816396713,0.0237395465373993,0.05449278652668,0.021661413833499,0.0363895893096924
495,,,,,,,,,0.0415896102786064,,0.0439349338412285,0.0411325730383396,,,,0.0537748150527477,0.0375247485935688,0.0345911495387554,0.0188223365694284,0.0237239170819521,0.054490439593792,0.0216528121381998,0.0363942794501781
500,,,,,,,,,0.0415950752794743,,0.0439372733235359,0.0411255434155464,,,,0.0537802763283253,0.0375356860458851,0.0345770828425884,0.0188184343278408,0.0237090773880482,0.054490439593792,0.0216481294482946,0.0364005267620087
505,,,,,,,,,0.0415950752794743,,0.0439396165311337,0.0411216430366039,,,,0.053788099437952,0.0375466234982014,0.0345645807683468,0.0188176538795233,0.0236965753138065,0.0544865317642689,0.0216450020670891,0.0364067740738392
510,,,,,,,,,0.041600551456213,,0.0439443103969097,0.0411169528961182,,,,0.0537959076464176,0.037559125572443,0.0345481783151627,0.0188137423247099,0.0236848536878824,0.0544888786971569,0.0216387547552586,0.0364122465252876
515,,,,,,,,,0.0416075810790062,,0.0439458638429642,0.0411107055842876,,,,0.0538021549582481,0.0375708490610123,0.0345333367586136,0.0188129618763924,0.0236715786159039,0.0544865317642689,0.0216340627521276,0.0364106856286526
520,,,,,,,,,0.0416130423545837,,0.0439450927078724,0.0411052331328392,,,,0.0538084022700787,0.0375825688242912,0.0345208346843719,0.0188082791864872,0.0236598588526249,0.0544857494533062,0.0216137506067753,0.0364200584590435
525,,,,,,,,,0.0416161715984344,,0.0439443103969097,0.0410989858210087,,,,0.0538115315139294,0.0375927239656448,0.0345059856772423,0.0188035871833563,0.0236489195376635,0.0544880963861942,0.0216246880590916,0.0364286527037621
530,,,,,,,,,0.0416239835321903,,0.0439443103969097,0.0410927385091782,,,,0.0538201220333576,0.0375989712774754,0.0344942770898342,0.0188020225614309,0.0236426629126072,0.0544873140752316,0.0216270349919796,0.0364434979856014
535,,,,,,,,,0.0416278913617134,,0.043927114456892,0.0410857014358044,,,,0.053824033588171,0.0376013182103634,0.0344762988388538,0.0187942124903202,0.0236325059086084,0.0544818490743637,0.0216278173029423,0.0364419370889664
540,,,,,,,,,0.0416333563625813,,0.0439427457749844,0.0410794541239738,,,,0.0538271591067314,0.0376075655221939,0.0344559848308563,0.0187879651784897,0.0235911086201668,0.0544755905866623,0.0216207876801491,0.0364388078451157
545,,,,,,,,,0.0416372679173946,,0.0439403988420963,0.041071642190218,,,,0.0538341887295246,0.0376177206635475,0.0344395823776722,0.0187840554863214,0.0235989186912775,0.0544740371406078,0.0216160956770182,0.0364325605332851
550,,,,,,,,,0.0416427329182625,,0.043943528085947,0.0410653874278069,,,,0.0538404360413551,0.0376302227377892,0.0344263054430485,0.0187785904854536,0.0235879793763161,0.0544701293110847,0.0216106306761503,0.0364372432231903
555,,,,,,,,,0.0416435152292252,,0.0439419634640217,0.0410567931830883,,,,0.0538412183523178,0.0376411601901054,0.0344098955392838,0.0187738984823227,0.0235746949911118,0.0544662177562714,0.0216051582247019,0.0364388078451157
560,,,,,,,,,0.0416513346135616,,0.0439380556344986,0.0410489849746227,,,,0.0538474731147289,0.0376544371247292,0.0343997366726398,0.0187699887901545,0.023566884920001,0.0544662177562714,0.0216043759137392,0.0364474020898342
565,,,,,,,,,0.0416575819253922,,0.0439364910125732,0.0410419553518295,,,,0.0538521558046341,0.0376653745770454,0.0343864634633064,0.0187684334814548,0.0235551632940769,0.0544599704444408,0.0216020382940769,0.0364513099193573
570,,,,,,,,,0.0416599251329899,,0.0439341552555561,0.0410318002104759,,,,0.0538568496704102,0.0376755334436893,0.0343739613890648,0.0187496840953827,0.0235442258417606,0.0544568449258804,0.021590318530798,0.0364513099193573
575,,,,,,,,,0.0416661724448204,,0.0439310260117054,0.0410224236547947,,,,0.0538591854274273,0.037688035517931,0.0343583300709724,0.0187512394040823,0.0235254764556885,0.0544568449258804,0.0215809438377619,0.0364489629864693
580,,,,,,,,,0.0416700839996338,,0.0439286790788174,0.0410161688923836,,,,0.0538654401898384,0.0377052202820778,0.0343474000692368,0.0187551490962505,0.0235262587666512,0.0544591881334782,0.0215825084596872,0.0364528745412827
585,,,,,,,,,0.0416794568300247,,0.0439302437007427,0.0410099215805531,,,,0.0538701228797436,0.0377216227352619,0.0343348979949951,0.0187567137181759,0.0235168840736151,0.0544591881334782,0.0215793792158365,0.0364567749202251
590,,,,,,,,,0.0416849218308926,,0.0439318083226681,0.0410036742687225,,,,0.053876381367445,0.0377372540533543,0.0343317687511444,0.0187582783401012,0.0235098544508219,0.0544584058225155,0.0215746872127056,0.0364661477506161
595,,,,,,,,,0.0416872687637806,,0.04392946138978,0.0409943014383316,,,,0.0538787171244621,0.0377489738166332,0.0343247391283512,0.0187574960291386,0.023504389449954,0.0544552877545357,0.021576251834631,0.0364692769944668
600,,,,,,,,,0.0416966415941715,,0.04392946138978,0.0409856960177422,,,,0.0538818426430225,0.0377638153731823,0.0343130193650723,0.0187606140971184,0.0234973523765802,0.0544537231326103,0.0215739049017429,0.0364677123725414
605,,,,,,,,,0.041702888906002,,0.0439177416265011,0.0409778878092766,,,,0.0538880899548531,0.0377794355154037,0.0343059897422791,0.0187621787190437,0.0234817303717136,0.0544498153030872,0.0215676594525576,0.0364692769944668
610,,,,,,,,,0.0417083650827408,,0.0439091473817825,0.0409700758755207,,,,0.0538912191987038,0.0377927199006081,0.0342981815338135,0.0187621787190437,0.023469228297472,0.0544459037482738,0.0215582847595215,0.0364669300615788
615,,,,,,,,,0.041713047772646,,0.0438857153058052,0.0409583561122417,,,,0.0538927838206291,0.0378083512187004,0.0342911444604397,0.0187598410993814,0.0234606359153986,0.0544420033693314,0.0215543750673532,0.0364700593054295
620,,,,,,,,,0.0417177379131317,,0.0438810251653194,0.0409497618675232,,,,0.0538935661315918,0.0378192812204361,0.0342833325266838,0.0187629591673613,0.0234520435333252,0.054440438747406,0.021552037447691,0.0364708416163921
625,,,,,,,,,0.0417224206030369,,0.0438818074762821,0.0409403890371323,,,,0.0538951307535172,0.0378356911242008,0.0342763029038906,0.0187621787190437,0.0234426688402891,0.0544349737465382,0.0215489100664854,0.0364692769944668
630,,,,,,,,,0.041728675365448,,0.0438763424754143,0.0409302338957787,,,,0.0538943484425545,0.0378528758883476,0.0342731736600399,0.0187629591673613,0.0234387591481209,0.0544326305389404,0.0215387530624866,0.0364739708602428
635,,,,,,,,,0.0417341403663158,,0.0438724309206009,0.0409224219620228,,,,0.0538974665105343,0.0378708466887474,0.0342677123844624,0.0187629591673613,0.0234278198331594,0.0544279366731644,0.021537970751524,0.0364739708602428
640,,,,,,,,,0.0417388342320919,,0.0438677407801151,0.0409114845097065,,,,0.053899809718132,0.0378849133849144,0.034263800829649,0.018766088411212,0.023423919454217,0.0544279366731644,0.0215410999953747,0.0364841260015965
645,,,,,,,,,0.0417458638548851,,0.0438638404011726,0.0409013256430626,,,,0.0539029389619827,0.0378981865942478,0.0342606715857983,0.0187676511704922,0.0234207902103662,0.054426372051239,0.021540317684412,0.0364872440695763
650,,,,,,,,,0.0417489893734455,,0.0438599288463593,0.0408919528126717,,,,0.0539068393409252,0.0379114709794521,0.0342559888958931,0.0187676511704922,0.0234090704470873,0.0544232539832592,0.0215293783694506,0.0364856794476509
655,,,,,,,,,0.0417560189962387,,0.0438552461564541,0.0408825762569904,,,,0.0539099685847759,0.0379060059785843,0.0342505164444447,0.0187676511704922,0.0234004780650139,0.0544201284646988,0.0215223506093025,0.0364817790687084
660,,,,,,,,,0.0417591482400894,,0.043848991394043,0.0408716388046741,,,,0.053913876414299,0.0379317849874496,0.0342497453093529,0.0187715534120798,0.0233926679939032,0.0543841905891895,0.0214957799762487,0.0364833436906338
665,,,,,,,,,0.041766956448555,,0.0438427440822124,0.0408607013523579,,,,0.053916223347187,0.0379544422030449,0.0342552065849304,0.0187778081744909,0.0233942307531834,0.0543818473815918,0.021513756364584,0.0364966206252575
